group,split,role,label,rel_path,score
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_931.bmp,0.3079003691673279
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_940.bmp,0.3357858955860138
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_940.bmp,0.3837472200393677
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_940.bmp,0.3820658326148987
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_952.bmp,0.35310128331184387
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_952.bmp,0.3466120660305023
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_952.bmp,0.28969520330429077
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__2_51.bmp,0.40984153747558594
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__2_51.bmp,0.30860257148742676
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__2_51.bmp,0.44275298714637756
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__2_73.bmp,0.35173624753952026
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__2_73.bmp,0.4714425802230835
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__2_73.bmp,0.49170809984207153
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__2_103.bmp,0.46679043769836426
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__2_103.bmp,0.47575539350509644
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__2_103.bmp,0.3587161898612976
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__2_115.bmp,0.5511702299118042
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__2_115.bmp,0.34497857093811035
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__2_115.bmp,0.5285369157791138
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__2_134.bmp,0.33094948530197144
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__2_134.bmp,0.4553864598274231
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__2_134.bmp,0.4485664963722229
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__2_627.bmp,0.4302758574485779
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__2_627.bmp,0.4110561013221741
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__2_627.bmp,0.35378724336624146
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__2_631.bmp,0.35173290967941284
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__2_631.bmp,0.30903318524360657
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__2_631.bmp,0.38276350498199463
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__2_638.bmp,0.34301334619522095
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__2_638.bmp,0.48334169387817383
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__2_638.bmp,0.474747896194458
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__2_645.bmp,0.3842202425003052
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__2_645.bmp,0.38092339038848877
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__2_645.bmp,0.34582242369651794
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__2_646.bmp,0.390473335981369
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__2_646.bmp,0.35760387778282166
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__2_646.bmp,0.4011034369468689
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__2_647.bmp,0.379816472530365
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__2_647.bmp,0.3903380036354065
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__2_647.bmp,0.3897312879562378
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__2_662.bmp,0.38755863904953003
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__2_662.bmp,0.3835611045360565
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__2_662.bmp,0.3798339068889618
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__2_667.bmp,0.4254763126373291
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__2_667.bmp,0.42262303829193115
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__2_667.bmp,0.44397175312042236
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__2_685.bmp,0.35324782133102417
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__2_685.bmp,0.39989539980888367
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__2_685.bmp,0.3946639895439148
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__2_688.bmp,0.33389776945114136
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__2_688.bmp,0.3274105489253998
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__2_688.bmp,0.28444987535476685
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__2_715.bmp,0.38971182703971863
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__2_715.bmp,0.3441098928451538
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__2_715.bmp,0.42033448815345764
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__2_720.bmp,0.29460978507995605
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__2_720.bmp,0.37488245964050293
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__2_720.bmp,0.34540998935699463
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__2_725.bmp,0.4199568033218384
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__2_725.bmp,0.4100804924964905
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__2_725.bmp,0.3526644706726074
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__2_726.bmp,0.413779616355896
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__2_726.bmp,0.39819061756134033
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__2_726.bmp,0.3845371603965759
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__2_766.bmp,0.322706013917923
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__2_766.bmp,0.4162569046020508
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__2_766.bmp,0.38847142457962036
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__2_771.bmp,0.4204104244709015
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__2_771.bmp,0.4072960615158081
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__2_771.bmp,0.40482771396636963
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__2_802.bmp,0.36854180693626404
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__2_802.bmp,0.29670053720474243
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__2_802.bmp,0.3712032437324524
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__2_805.bmp,0.35277751088142395
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__2_805.bmp,0.46442553400993347
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__2_805.bmp,0.4643579125404358
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__2_814.bmp,0.4177601933479309
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__2_814.bmp,0.42588353157043457
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__2_814.bmp,0.3952628970146179
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__2_821.bmp,0.3992611765861511
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__2_821.bmp,0.3936096727848053
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__2_821.bmp,0.4196300804615021
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__2_827.bmp,0.32725128531455994
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__2_827.bmp,0.3739680051803589
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__2_827.bmp,0.3771107792854309
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__2_832.bmp,0.3159187436103821
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__2_832.bmp,0.3224058747291565
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__2_832.bmp,0.3127114474773407
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__2_838.bmp,0.37320223450660706
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__2_838.bmp,0.3460817337036133
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__2_838.bmp,0.36699122190475464
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__2_849.bmp,0.3537578582763672
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__2_849.bmp,0.4146227240562439
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__2_849.bmp,0.40036696195602417
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__2_861.bmp,0.44089818000793457
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__2_861.bmp,0.4554481506347656
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__2_861.bmp,0.4589315950870514
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__2_862.bmp,0.39340946078300476
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__2_862.bmp,0.29097750782966614
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__2_862.bmp,0.39722439646720886
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__3_70.bmp,0.38175326585769653
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__3_70.bmp,0.5064562559127808
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__3_70.bmp,0.5406110286712646
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__3_102.bmp,0.48960089683532715
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__3_102.bmp,0.4867238998413086
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__3_102.bmp,0.37195873260498047
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__3_106.bmp,0.5647875666618347
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__3_106.bmp,0.4312267601490021
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__3_106.bmp,0.5761531591415405
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__3_115.bmp,0.47222328186035156
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__3_115.bmp,0.8045823574066162
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__3_115.bmp,0.8129234313964844
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__3_135.bmp,0.5568654537200928
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__3_135.bmp,0.5486103296279907
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__3_135.bmp,0.4039248824119568
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__4_61.bmp,0.45366066694259644
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__4_61.bmp,0.3351007103919983
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__4_61.bmp,0.46379244327545166
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__4_70.bmp,0.38253650069236755
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__4_70.bmp,0.5788551568984985
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__4_70.bmp,0.574756383895874
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__4_75.bmp,0.5028741359710693
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__4_75.bmp,0.46801677346229553
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__4_75.bmp,0.3548341691493988
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__4_78.bmp,0.43460333347320557
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__4_78.bmp,0.3092624545097351
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__4_78.bmp,0.43057987093925476
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__4_83.bmp,0.33446335792541504
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__4_83.bmp,0.42533719539642334
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__4_83.bmp,0.43806129693984985
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__4_84.bmp,0.4878123998641968
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__4_84.bmp,0.47013211250305176
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__4_84.bmp,0.34084510803222656
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__4_85.bmp,0.6291619539260864
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__4_85.bmp,0.39024966955184937
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__4_85.bmp,0.6224324703216553
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__4_87.bmp,0.36822885274887085
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__4_87.bmp,0.4992429316043854
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__4_87.bmp,0.48730313777923584
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__4_100.bmp,0.44990864396095276
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__4_100.bmp,0.4442267119884491
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__4_100.bmp,0.32341110706329346
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__4_107.bmp,0.5593605041503906
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__4_107.bmp,0.4112086296081543
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__4_107.bmp,0.5742906332015991
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__4_116.bmp,0.299800843000412
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__4_116.bmp,0.48518410325050354
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__4_116.bmp,0.4719741642475128
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__4_118.bmp,0.3992222547531128
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__4_118.bmp,0.446288526058197
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__4_118.bmp,0.3049718737602234
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__4_130.bmp,0.43732818961143494
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__4_130.bmp,0.3007392883300781
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__4_130.bmp,0.39865171909332275
gpu_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_58.bmp,0.37478452920913696
cpu_baseline,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_58.bmp,0.6302063465118408
gpu_no_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_58.bmp,0.5745141506195068
cpu_baseline,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_62.bmp,0.46085265278816223
gpu_no_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_62.bmp,0.4864152669906616
gpu_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_62.bmp,0.34582918882369995
gpu_no_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_63.bmp,0.695279061794281
gpu_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_63.bmp,0.4324794411659241
cpu_baseline,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_63.bmp,0.6644696593284607
gpu_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_65.bmp,0.44579070806503296
cpu_baseline,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_65.bmp,0.6894552707672119
gpu_no_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_65.bmp,0.6987603306770325
cpu_baseline,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_72.bmp,0.508664608001709
gpu_no_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_72.bmp,0.5007768273353577
gpu_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_72.bmp,0.3291619122028351
gpu_no_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_74.bmp,0.622281551361084
gpu_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_74.bmp,0.4706818163394928
cpu_baseline,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_74.bmp,0.680159330368042
gpu_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_80.bmp,0.37245243787765503
cpu_baseline,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_80.bmp,0.6327223777770996
gpu_no_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_80.bmp,0.6060622930526733
cpu_baseline,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_81.bmp,0.7142061591148376
gpu_no_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_81.bmp,0.68712317943573
gpu_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_81.bmp,0.473459929227829
gpu_no_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_84.bmp,0.8880528211593628
gpu_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_84.bmp,0.5545299053192139
cpu_baseline,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_84.bmp,0.9456143379211426
gpu_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_89.bmp,0.34184613823890686
cpu_baseline,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_89.bmp,0.6003476977348328
gpu_no_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_89.bmp,0.5496236085891724
cpu_baseline,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_90.bmp,0.6937746405601501
gpu_no_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_90.bmp,0.7035118937492371
gpu_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_90.bmp,0.5593060255050659
gpu_no_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_92.bmp,0.7612200975418091
gpu_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_92.bmp,0.46133410930633545
cpu_baseline,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_92.bmp,0.8095207214355469
gpu_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_93.bmp,0.47554534673690796
cpu_baseline,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_93.bmp,0.826622724533081
gpu_no_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_93.bmp,0.7676777839660645
cpu_baseline,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_100.bmp,0.5161064863204956
gpu_no_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_100.bmp,0.5036588907241821
gpu_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_100.bmp,0.33575254678726196
gpu_no_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_104.bmp,0.6506410837173462
gpu_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_104.bmp,0.4361271560192108
cpu_baseline,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_104.bmp,0.6230766773223877
gpu_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_106.bmp,0.38865214586257935
cpu_baseline,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_106.bmp,0.6104360818862915
gpu_no_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_106.bmp,0.6185274124145508
cpu_baseline,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_107.bmp,0.5845248699188232
gpu_no_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_107.bmp,0.5584018230438232
gpu_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_107.bmp,0.4215663969516754
gpu_no_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_108.bmp,0.8323333263397217
gpu_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_108.bmp,0.5290393829345703
cpu_baseline,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_108.bmp,0.8646926283836365
gpu_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_112.bmp,0.4359962046146393
cpu_baseline,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_112.bmp,0.7185122966766357
gpu_no_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_112.bmp,0.7533900737762451
cpu_baseline,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_119.bmp,0.8433704376220703
gpu_no_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_119.bmp,0.8473642468452454
gpu_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_119.bmp,0.5029975175857544
gpu_no_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_120.bmp,0.5822373032569885
gpu_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_120.bmp,0.4025045931339264
cpu_baseline,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_120.bmp,0.6216857433319092
gpu_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_126.bmp,0.36215031147003174
cpu_baseline,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_126.bmp,0.5494840145111084
gpu_no_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_126.bmp,0.5444329380989075
cpu_baseline,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_140.bmp,0.6173124313354492
gpu_no_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_140.bmp,0.649925172328949
gpu_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_140.bmp,0.3859654366970062
gpu_no_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_637.bmp,0.46956413984298706
gpu_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_637.bmp,0.39859768748283386
cpu_baseline,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_637.bmp,0.4689757525920868
gpu_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_697.bmp,0.26909714937210083
cpu_baseline,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_697.bmp,0.37106823921203613
gpu_no_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_697.bmp,0.3672143816947937
cpu_baseline,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_831.bmp,0.44664621353149414
gpu_no_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_831.bmp,0.439654141664505
gpu_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_831.bmp,0.3509455919265747
gpu_no_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_949.bmp,0.5206058025360107
gpu_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_949.bmp,0.3478240370750427
cpu_baseline,test,test_anomaly,1,test/defect/test_anomaly__test__defect__2_949.bmp,0.5367041230201721
gpu_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__3_55.bmp,0.42369717359542847
cpu_baseline,test,test_anomaly,1,test/defect/test_anomaly__test__defect__3_55.bmp,0.6416382789611816
gpu_no_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__3_55.bmp,0.6163815259933472
cpu_baseline,test,test_anomaly,1,test/defect/test_anomaly__test__defect__3_58.bmp,0.6578006148338318
gpu_no_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__3_58.bmp,0.6502594947814941
gpu_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__3_58.bmp,0.38203176856040955
gpu_no_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__3_59.bmp,0.6895387172698975
gpu_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__3_59.bmp,0.43995654582977295
cpu_baseline,test,test_anomaly,1,test/defect/test_anomaly__test__defect__3_59.bmp,0.6554758548736572
gpu_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__3_63.bmp,0.5089273452758789
cpu_baseline,test,test_anomaly,1,test/defect/test_anomaly__test__defect__3_63.bmp,0.743559718132019
gpu_no_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__3_63.bmp,0.7531734704971313
cpu_baseline,test,test_anomaly,1,test/defect/test_anomaly__test__defect__3_71.bmp,0.683355987071991
gpu_no_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__3_71.bmp,0.7119463086128235
gpu_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__3_71.bmp,0.46814239025115967
gpu_no_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__3_80.bmp,0.7459849715232849
gpu_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__3_80.bmp,0.4587608575820923
cpu_baseline,test,test_anomaly,1,test/defect/test_anomaly__test__defect__3_80.bmp,0.733931303024292
gpu_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__3_81.bmp,0.4726686179637909
cpu_baseline,test,test_anomaly,1,test/defect/test_anomaly__test__defect__3_81.bmp,0.6796560287475586
gpu_no_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__3_81.bmp,0.6614899635314941
cpu_baseline,test,test_anomaly,1,test/defect/test_anomaly__test__defect__3_84.bmp,0.6396133899688721
gpu_no_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__3_84.bmp,0.6534625291824341
gpu_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__3_84.bmp,0.46529242396354675
gpu_no_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__3_93.bmp,0.7498934268951416
gpu_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__3_93.bmp,0.43996793031692505
cpu_baseline,test,test_anomaly,1,test/defect/test_anomaly__test__defect__3_93.bmp,0.7313560843467712
gpu_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__3_94.bmp,0.36235225200653076
cpu_baseline,test,test_anomaly,1,test/defect/test_anomaly__test__defect__3_94.bmp,0.6192850470542908
gpu_no_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__3_94.bmp,0.6214385032653809
cpu_baseline,test,test_anomaly,1,test/defect/test_anomaly__test__defect__3_97.bmp,0.8081035614013672
gpu_no_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__3_97.bmp,0.8034608364105225
gpu_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__3_97.bmp,0.5103267431259155
gpu_no_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__3_98.bmp,0.5937538146972656
gpu_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__3_98.bmp,0.3941836655139923
cpu_baseline,test,test_anomaly,1,test/defect/test_anomaly__test__defect__3_98.bmp,0.5908397436141968
gpu_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__3_100.bmp,0.3316759467124939
cpu_baseline,test,test_anomaly,1,test/defect/test_anomaly__test__defect__3_100.bmp,0.46129000186920166
gpu_no_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__3_100.bmp,0.45320606231689453
cpu_baseline,test,test_anomaly,1,test/defect/test_anomaly__test__defect__3_104.bmp,0.7007855176925659
gpu_no_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__3_104.bmp,0.6470003724098206
gpu_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__3_104.bmp,0.483364075422287
gpu_no_retrain,test,test_anomaly,1,test/defect/test_anomaly__test__defect__3_105.bmp,0.6098892688751221
